gene_index,chromosome,ensembl_gene_id,gene_symbol,gene_start,gene_end,length
chr9@ENSG00000135040@NAA35@85941146@86022298,chr9,ENSG00000135040,NAA35,85941146,86022298,3641
chr9@ENSG00000135052@GOLM1@86026146@86100173,chr9,ENSG00000135052,GOLM1,86026146,86100173,4233
chr9@ENSG00000233713@RP11-379P1.4@86132622@86132851,chr9,ENSG00000233713,RP11-379P1.4,86132622,86132851,230
chr9@ENSG00000187753@C9orf153@86220265@86259657,chr9,ENSG00000187753,C9orf153,86220265,86259657,1932
chr9@ENSG00000270688@RP11-507D14.4@86228815@86228983,chr9,ENSG00000270688,RP11-507D14.4,86228815,86228983,169
chr9@ENSG00000223012@RN7SKP264@86258358@86258646,chr9,ENSG00000223012,RN7SKP264,86258358,86258646,289
chr9@ENSG00000135070@ISCA1@86264546@86282538,chr9,ENSG00000135070,ISCA1,86264546,86282538,3050
chr9@ENSG00000083223@ZCCHC6@86287733@86354454,chr9,ENSG00000083223,ZCCHC6,86287733,86354454,6707
chr9@ENSG00000214908@RP11-229M1.2@86374966@86375706,chr9,ENSG00000214908,RP11-229M1.2,86374966,86375706,741
chr9@ENSG00000235819@RP11-359J6.1@86414282@86414570,chr9,ENSG00000235819,RP11-359J6.1,86414282,86414570,197
chr9@ENSG00000222293@RNU2-36P@86422938@86423128,chr9,ENSG00000222293,RNU2-36P,86422938,86423128,191
chr9@ENSG00000232211@RP11-395D3.1@86632147@86696496,chr9,ENSG00000232211,RP11-395D3.1,86632147,86696496,530
chr9@ENSG00000180447@GAS1@86944363@86947189,chr9,ENSG00000180447,GAS1,86944363,86947189,2827
chr9@ENSG00000226237@RP11-276H19.1@86948699@87002033,chr9,ENSG00000226237,RP11-276H19.1,86948699,87002033,4387
chr9@ENSG00000269994@RP11-276H19.2@87008455@87042126,chr9,ENSG00000269994,RP11-276H19.2,87008455,87042126,2012
chr9@ENSG00000231007@CDC20P1@87011652@87013151,chr9,ENSG00000231007,CDC20P1,87011652,87013151,1500
chr9@ENSG00000224887@RP11-276H19.4@87084161@87085151,chr9,ENSG00000224887,RP11-276H19.4,87084161,87085151,991
chr9@ENSG00000276743@AL513318.1@87113940@87114027,chr9,ENSG00000276743,AL513318.1,87113940,87114027,88
chr9@ENSG00000204446@C9orf170@87148644@87159726,chr9,ENSG00000204446,C9orf170,87148644,87159726,3409
chr9@ENSG00000212421@SNORA26@87260450@87260585,chr9,ENSG00000212421,SNORA26,87260450,87260585,136
chr9@ENSG00000228373@RP11-497K15.1@87423634@87423893,chr9,ENSG00000228373,RP11-497K15.1,87423634,87423893,260
chr9@ENSG00000196730@DAPK1@87497228@87708633,chr9,ENSG00000196730,DAPK1,87497228,87708633,8907
chr9@ENSG00000219928@RP11-40C6.2@87525302@87525475,chr9,ENSG00000219928,RP11-40C6.2,87525302,87525475,174
chr9@ENSG00000236709@DAPK1-IT1@87553454@87554459,chr9,ENSG00000236709,DAPK1-IT1,87553454,87554459,702
chr9@ENSG00000135047@CTSL@87725519@87731393,chr9,ENSG00000135047,CTSL,87725519,87731393,2366
chr9@ENSG00000237747@RP11-65B23.3@87741233@87741953,chr9,ENSG00000237747,RP11-65B23.3,87741233,87741953,721
chr9@ENSG00000222408@AL160279.1@87744901@87744993,chr9,ENSG00000222408,AL160279.1,87744901,87744993,93
chr9@ENSG00000188029@CTSL3P@87772453@87786884,chr9,ENSG00000188029,CTSL3P,87772453,87786884,1020
chr9@ENSG00000276478@RP11-65B23.5@87799501@87821803,chr9,ENSG00000276478,RP11-65B23.5,87799501,87821803,745
chr9@ENSG00000237743@FBP2P1@87810642@87837225,chr9,ENSG00000237743,FBP2P1,87810642,87837225,530
chr9@ENSG00000232743@XXyac-YM21GA2.1@87816465@87817970,chr9,ENSG00000232743,XXyac-YM21GA2.1,87816465,87817970,1506
chr9@ENSG00000277357@XXyac-YM21GA2.8@87825146@87825968,chr9,ENSG00000277357,XXyac-YM21GA2.8,87825146,87825968,823
chr9@ENSG00000234575@CTSLP8@87844152@87847314,chr9,ENSG00000234575,CTSLP8,87844152,87847314,967
chr9@ENSG00000233884@XXyac-YM21GA2.3@87848113@87853442,chr9,ENSG00000233884,XXyac-YM21GA2.3,87848113,87853442,981
chr9@ENSG00000214888@XXyac-YM21GA2.7@87857015@87859399,chr9,ENSG00000214888,XXyac-YM21GA2.7,87857015,87859399,2014
chr9@ENSG00000234460@XXyac-YM21GA2.4@87864166@87866290,chr9,ENSG00000234460,XXyac-YM21GA2.4,87864166,87866290,452
chr9@ENSG00000177992@SPATA31E1@87882826@87888899,chr9,ENSG00000177992,SPATA31E1,87882826,87888899,4478
chr9@ENSG00000230246@SPATA31C1@87914493@87923505,chr9,ENSG00000230246,SPATA31C1,87914493,87923505,4657
chr9@ENSG00000238110@RP11-350E12.5@87944276@87945023,chr9,ENSG00000238110,RP11-350E12.5,87944276,87945023,748
chr9@ENSG00000156345@CDK20@87966441@87974753,chr9,ENSG00000156345,CDK20,87966441,87974753,5727
chr9@ENSG00000271923@U6@87998229@87998335,chr9,ENSG00000271923,U6,87998229,87998335,107
chr9@ENSG00000217716@RPS10P3@88016300@88016793,chr9,ENSG00000217716,RPS10P3,88016300,88016793,494
chr9@ENSG00000225385@RP11-350E12.4@88066915@88068037,chr9,ENSG00000225385,RP11-350E12.4,88066915,88068037,417
chr9@ENSG00000177910@SPATA31C2@88129458@88138446,chr9,ENSG00000177910,SPATA31C2,88129458,88138446,3777
chr9@ENSG00000276535@RP11-345K9.3@88144851@88145850,chr9,ENSG00000276535,RP11-345K9.3,88144851,88145850,1000
chr9@ENSG00000279154@RP11-345K9.2@88177695@88178578,chr9,ENSG00000279154,RP11-345K9.2,88177695,88178578,884
chr9@ENSG00000204429@RP11-1E11.1@88180673@88181447,chr9,ENSG00000204429,RP11-1E11.1,88180673,88181447,775
chr9@ENSG00000229288@RP11-1E11.2@88187735@88190202,chr9,ENSG00000229288,RP11-1E11.2,88187735,88190202,2090
chr9@ENSG00000226327@RP11-350G13.1@88324454@88325339,chr9,ENSG00000226327,RP11-350G13.1,88324454,88325339,886
chr9@ENSG00000106723@SPIN1@88388419@88478694,chr9,ENSG00000106723,SPIN1,88388419,88478694,4914
chr9@ENSG00000275017@RP11-317B17.4@88391362@88391832,chr9,ENSG00000275017,RP11-317B17.4,88391362,88391832,471
chr9@ENSG00000227638@HNRNPA1P14@88410529@88411463,chr9,ENSG00000227638,HNRNPA1P14,88410529,88411463,935
chr9@ENSG00000231804@RP11-317B17.3@88484852@88485325,chr9,ENSG00000231804,RP11-317B17.3,88484852,88485325,474
chr9@ENSG00000130045@NXNL2@88535101@88584274,chr9,ENSG00000130045,NXNL2,88535101,88584274,2442
chr9@ENSG00000228189@RP13-60M5.2@88627189@88652160,chr9,ENSG00000228189,RP13-60M5.2,88627189,88652160,1244
chr9@ENSG00000265873@MIR4289@88745836@88745905,chr9,ENSG00000265873,MIR4289,88745836,88745905,70
chr9@ENSG00000225856@PCNPP2@88970887@88971341,chr9,ENSG00000225856,PCNPP2,88970887,88971341,455
chr9@ENSG00000228658@RP11-791O21.5@88971638@88976298,chr9,ENSG00000228658,RP11-791O21.5,88971638,88976298,391
chr9@ENSG00000186354@C9orf47@88990863@88996140,chr9,ENSG00000186354,C9orf47,88990863,88996140,5050
chr9@ENSG00000213694@S1PR3@88991447@89005010,chr9,ENSG00000213694,S1PR3,88991447,89005010,8754
chr9@ENSG00000231632@RP11-82L18.4@89010034@89010478,chr9,ENSG00000231632,RP11-82L18.4,89010034,89010478,445
chr9@ENSG00000148082@SHC3@89013145@89178767,chr9,ENSG00000148082,SHC3,89013145,89178767,2555
chr9@ENSG00000224945@RP11-82L18.2@89088604@89109934,chr9,ENSG00000224945,RP11-82L18.2,89088604,89109934,1038
chr9@ENSG00000123975@CKS2@89311198@89316703,chr9,ENSG00000123975,CKS2,89311198,89316703,613
chr9@ENSG00000265112@MIR3153@89312225@89312306,chr9,ENSG00000265112,MIR3153,89312225,89312306,82
chr9@ENSG00000187742@SECISBP2@89318506@89359662,chr9,ENSG00000187742,SECISBP2,89318506,89359662,9813
chr9@ENSG00000187764@SEMA4D@89360787@89498130,chr9,ENSG00000187764,SEMA4D,89360787,89498130,14160
chr9@ENSG00000231799@RP13-93L13.2@89449558@89450754,chr9,ENSG00000231799,RP13-93L13.2,89449558,89450754,1197
chr9@ENSG00000225460@RP13-93L13.1@89472237@89472692,chr9,ENSG00000225460,RP13-93L13.1,89472237,89472692,456
chr9@ENSG00000264913@AL590233.1@89497938@89498021,chr9,ENSG00000264913,AL590233.1,89497938,89498021,84
chr9@ENSG00000130222@GADD45G@89605013@89606555,chr9,ENSG00000130222,GADD45G,89605013,89606555,1322
chr9@ENSG00000237372@UNQ6494@89639814@89719759,chr9,ENSG00000237372,UNQ6494,89639814,89719759,2430
chr9@ENSG00000226206@RP5-1050E16.2@89799695@89821753,chr9,ENSG00000226206,RP5-1050E16.2,89799695,89821753,916
chr9@ENSG00000236507@RP5-1050E16.1@89801727@89803061,chr9,ENSG00000236507,RP5-1050E16.1,89801727,89803061,928
chr9@ENSG00000237626@RP11-406A20.1@89978282@89987486,chr9,ENSG00000237626,RP11-406A20.1,89978282,89987486,457
chr9@ENSG00000227555@RP11-406A20.4@90020654@90041499,chr9,ENSG00000227555,RP11-406A20.4,90020654,90041499,2720
chr9@ENSG00000263967@MIR4290@90023441@90023535,chr9,ENSG00000263967,MIR4290,90023441,90023535,95
chr9@ENSG00000234910@IL6RP1@90081297@90082569,chr9,ENSG00000234910,IL6RP1,90081297,90082569,1273
chr9@ENSG00000278382@RP11-406A20.5@90108244@90108518,chr9,ENSG00000278382,RP11-406A20.5,90108244,90108518,275
chr9@ENSG00000279503@RP11-30P16.1@90158028@90158646,chr9,ENSG00000279503,RP11-30P16.1,90158028,90158646,619
chr9@ENSG00000185074@OR7E31P@90216039@90216924,chr9,ENSG00000185074,OR7E31P,90216039,90216924,886
chr9@ENSG00000225072@OR7E116P@90232185@90233141,chr9,ENSG00000225072,OR7E116P,90232185,90233141,957
chr9@ENSG00000231107@LINC01508@90300902@90433505,chr9,ENSG00000231107,LINC01508,90300902,90433505,1597
chr9@ENSG00000229613@LINC01501@90463524@90582744,chr9,ENSG00000229613,LINC01501,90463524,90582744,1180
chr9@ENSG00000165023@DIRAS2@90609832@90643104,chr9,ENSG00000165023,DIRAS2,90609832,90643104,4385
chr9@ENSG00000236316@OR7E109P@90742526@90743380,chr9,ENSG00000236316,OR7E109P,90742526,90743380,855
chr9@ENSG00000270432@OR7E108P@90751240@90752230,chr9,ENSG00000270432,OR7E108P,90751240,90752230,991
chr9@ENSG00000165025@SYK@90801787@90898549,chr9,ENSG00000165025,SYK,90801787,90898549,5210
chr9@ENSG00000228216@RP11-367F23.1@90957260@90965393,chr9,ENSG00000228216,RP11-367F23.1,90957260,90965393,295
chr9@ENSG00000260454@RP11-367F23.2@90997054@91001871,chr9,ENSG00000260454,RP11-367F23.2,90997054,91001871,1395
chr9@ENSG00000230537@RP11-305L7.1@91104957@91107304,chr9,ENSG00000230537,RP11-305L7.1,91104957,91107304,815
chr9@ENSG00000229694@RP11-305L7.6@91119062@91182762,chr9,ENSG00000229694,RP11-305L7.6,91119062,91182762,984
chr9@ENSG00000237422@RP11-305L7.3@91119138@91163087,chr9,ENSG00000237422,RP11-305L7.3,91119138,91163087,506
chr9@ENSG00000235641@LINC00484@91159573@91165576,chr9,ENSG00000235641,LINC00484,91159573,91165576,3615
chr9@ENSG00000230147@RP11-305L7.5@91169585@91170045,chr9,ENSG00000230147,RP11-305L7.5,91169585,91170045,461
chr9@ENSG00000273381@RP11-305L7.7@91206175@91210299,chr9,ENSG00000273381,RP11-305L7.7,91206175,91210299,4125
chr9@ENSG00000148090@AUH@91213815@91361913,chr9,ENSG00000148090,AUH,91213815,91361913,2258
chr9@ENSG00000165030@NFIL3@91409045@91423862,chr9,ENSG00000165030,NFIL3,91409045,91423862,2085
chr9@ENSG00000233081@RP11-440G5.2@91426238@91427144,chr9,ENSG00000233081,RP11-440G5.2,91426238,91427144,474
chr9@ENSG00000169071@ROR2@91563091@91950162,chr9,ENSG00000169071,ROR2,91563091,91950162,5818
chr9@ENSG00000228595@PAICSP2@91611343@91612492,chr9,ENSG00000228595,PAICSP2,91611343,91612492,1150
chr9@ENSG00000266855@MIR3910-1@91636251@91636361,chr9,ENSG00000266855,MIR3910-1,91636251,91636361,111
chr9@ENSG00000227399@RP11-118F2.2@92006062@92006544,chr9,ENSG00000227399,RP11-118F2.2,92006062,92006544,483
chr9@ENSG00000237306@HSPE1P22@92027498@92027824,chr9,ENSG00000237306,HSPE1P22,92027498,92027824,327
chr9@ENSG00000090054@SPTLC1@92031999@92115384,chr9,ENSG00000090054,SPTLC1,92031999,92115384,3658
chr9@ENSG00000275756@RP11-100G15.12@92104425@92105451,chr9,ENSG00000275756,RP11-100G15.12,92104425,92105451,1027
chr9@ENSG00000232179@RP11-100G15.2@92108858@92108989,chr9,ENSG00000232179,RP11-100G15.2,92108858,92108989,132
chr9@ENSG00000228069@RP11-100G15.3@92109013@92110095,chr9,ENSG00000228069,RP11-100G15.3,92109013,92110095,779
chr9@ENSG00000238288@RP11-100G15.4@92110168@92110514,chr9,ENSG00000238288,RP11-100G15.4,92110168,92110514,347
chr9@ENSG00000240791@RP11-100G15.5@92110575@92110868,chr9,ENSG00000240791,RP11-100G15.5,92110575,92110868,294
chr9@ENSG00000227321@MTND4P15@92110865@92111897,chr9,ENSG00000227321,MTND4P15,92110865,92111897,1033
chr9@ENSG00000234537@RP11-100G15.7@92132398@92138629,chr9,ENSG00000234537,RP11-100G15.7,92132398,92138629,1863
chr9@ENSG00000225511@LINC00475@92141298@92160114,chr9,ENSG00000225511,LINC00475,92141298,92160114,3858
chr9@ENSG00000236717@RP11-100G15.10@92150382@92157445,chr9,ENSG00000236717,RP11-100G15.10,92150382,92157445,210
chr9@ENSG00000224809@BEND3P2@92171241@92173494,chr9,ENSG00000224809,BEND3P2,92171241,92173494,2254
chr9@ENSG00000276717@RP11-62C3.10@92177235@92188652,chr9,ENSG00000276717,RP11-62C3.10,92177235,92188652,505
chr9@ENSG00000236115@RP11-62C3.6@92205356@92210158,chr9,ENSG00000236115,RP11-62C3.6,92205356,92210158,333
chr9@ENSG00000196305@IARS@92210207@92293716,chr9,ENSG00000196305,IARS,92210207,92293716,7361
chr9@ENSG00000279007@FKSG56@92227001@92227375,chr9,ENSG00000279007,FKSG56,92227001,92227375,375
chr9@ENSG00000239183@SNORA84@92292461@92292593,chr9,ENSG00000239183,SNORA84,92292461,92292593,133
chr9@ENSG00000198000@NOL8@92297358@92325636,chr9,ENSG00000198000,NOL8,92297358,92325636,8056
chr9@ENSG00000188312@CENPP@92325484@92620533,chr9,ENSG00000188312,CENPP,92325484,92620533,9794
chr9@ENSG00000229530@RP11-62C3.8@92339658@92341663,chr9,ENSG00000229530,RP11-62C3.8,92339658,92341663,913
chr9@ENSG00000106809@OGN@92383967@92404696,chr9,ENSG00000106809,OGN,92383967,92404696,3321
chr9@ENSG00000127083@OMD@92414245@92424461,chr9,ENSG00000127083,OMD,92414245,92424461,2449
chr9@ENSG00000106819@ASPN@92456205@92482506,chr9,ENSG00000106819,ASPN,92456205,92482506,2470
chr9@ENSG00000106823@ECM2@92493554@92536655,chr9,ENSG00000106823,ECM2,92493554,92536655,4916
chr9@ENSG00000264158@MIR4670@92527984@92528058,chr9,ENSG00000264158,MIR4670,92527984,92528058,75
chr9@ENSG00000225551@RP11-19J3.5@92539053@92539184,chr9,ENSG00000225551,RP11-19J3.5,92539053,92539184,132
chr9@ENSG00000127080@IPPK@92613184@92670265,chr9,ENSG00000127080,IPPK,92613184,92670265,5166
chr9@ENSG00000213669@RP11-476B13.2@92676943@92677407,chr9,ENSG00000213669,RP11-476B13.2,92676943,92677407,465
chr9@ENSG00000185963@BICD2@92711363@92764812,chr9,ENSG00000185963,BICD2,92711363,92764812,6427
chr9@ENSG00000187984@ANKRD19P@92809388@92888693,chr9,ENSG00000187984,ANKRD19P,92809388,92888693,2947
chr9@ENSG00000252772@RNU6-714P@92820977@92821079,chr9,ENSG00000252772,RNU6-714P,92820977,92821079,103
chr9@ENSG00000226721@EEF1DP2@92836826@92837668,chr9,ENSG00000226721,EEF1DP2,92836826,92837668,843
chr9@ENSG00000275318@RP11-526D8.11@92840955@92841688,chr9,ENSG00000275318,RP11-526D8.11,92840955,92841688,734
chr9@ENSG00000127081@ZNF484@92845031@92878038,chr9,ENSG00000127081,ZNF484,92845031,92878038,4031
chr9@ENSG00000226668@RP11-526D8.7@92882567@92899608,chr9,ENSG00000226668,RP11-526D8.7,92882567,92899608,4835
chr9@ENSG00000232843@SNX18P2@92893698@92894505,chr9,ENSG00000232843,SNX18P2,92893698,92894505,808
chr9@ENSG00000188101@ALOX15P2@92913156@92921560,chr9,ENSG00000188101,ALOX15P2,92913156,92921560,1897
chr9@ENSG00000127084@FGD3@92947451@93036236,chr9,ENSG00000127084,FGD3,92947451,93036236,5890
chr9@ENSG00000157303@SUSD3@93058688@93085138,chr9,ENSG00000157303,SUSD3,93058688,93085138,1263
chr9@ENSG00000223446@RP11-274J16.5@93094939@93095529,chr9,ENSG00000223446,RP11-274J16.5,93094939,93095529,238
chr9@ENSG00000165233@C9orf89@93096218@93113283,chr9,ENSG00000165233,C9orf89,93096218,93113283,3081
chr9@ENSG00000131669@NINJ1@93121489@93134288,chr9,ENSG00000131669,NINJ1,93121489,93134288,2648
chr9@ENSG00000203364@RP11-370F5.4@93147040@93148556,chr9,ENSG00000203364,RP11-370F5.4,93147040,93148556,410
chr9@ENSG00000165238@WNK2@93184916@93320572,chr9,ENSG00000165238,WNK2,93184916,93320572,13363
chr9@ENSG00000204352@C9orf129@93318199@93346414,chr9,ENSG00000204352,C9orf129,93318199,93346414,1154
chr9@ENSG00000200570@RNU6-829P@93375556@93375667,chr9,ENSG00000200570,RNU6-829P,93375556,93375667,112
chr9@ENSG00000201074@Y_RNA@93417855@93417966,chr9,ENSG00000201074,Y_RNA,93417855,93417966,112
chr9@ENSG00000237385@RP11-165J3.5@93430342@93431299,chr9,ENSG00000237385,RP11-165J3.5,93430342,93431299,641
chr9@ENSG00000227603@RP11-165J3.6@93435332@93437121,chr9,ENSG00000227603,RP11-165J3.6,93435332,93437121,691
chr9@ENSG00000188938@FAM120AOS@93446494@93453592,chr9,ENSG00000188938,FAM120AOS,93446494,93453592,3717
chr9@ENSG00000048828@FAM120A@93451722@93566107,chr9,ENSG00000048828,FAM120A,93451722,93566107,7204
chr9@ENSG00000197724@PHF2@93576407@93679587,chr9,ENSG00000197724,PHF2,93576407,93679587,5569
chr9@ENSG00000265347@MIR4291@93819357@93819421,chr9,ENSG00000265347,MIR4291,93819357,93819421,65
chr9@ENSG00000231990@RP11-53B5.1@93857083@93858333,chr9,ENSG00000231990,RP11-53B5.1,93857083,93858333,391
chr9@ENSG00000131668@BARX1@93951622@93955372,chr9,ENSG00000131668,BARX1,93951622,93955372,1777
chr9@ENSG00000235601@BARX1-AS1@93955597@93959140,chr9,ENSG00000235601,BARX1-AS1,93955597,93959140,1704
chr9@ENSG00000158079@PTPDC1@94030794@94109856,chr9,ENSG00000158079,PTPDC1,94030794,94109856,6342
chr9@ENSG00000227666@CYCSP24@94038030@94038345,chr9,ENSG00000227666,CYCSP24,94038030,94038345,316
chr9@ENSG00000269946@RP11-2B6.3@94166289@94200627,chr9,ENSG00000269946,RP11-2B6.3,94166289,94200627,235
chr9@ENSG00000199165@MIRLET7A1@94175952@94176043,chr9,ENSG00000199165,MIRLET7A1,94175952,94176043,92
chr9@ENSG00000199072@MIRLET7F1@94176333@94176442,chr9,ENSG00000199072,MIRLET7F1,94176333,94176442,110
chr9@ENSG00000269929@RP11-2B6.2@94176458@94177892,chr9,ENSG00000269929,RP11-2B6.2,94176458,94177892,1435
chr9@ENSG00000230262@MIRLET7DHG@94176602@94204568,chr9,ENSG00000230262,MIRLET7DHG,94176602,94204568,1319
chr9@ENSG00000199133@MIRLET7D@94178834@94178920,chr9,ENSG00000199133,MIRLET7D,94178834,94178920,87
chr9@ENSG00000175787@ZNF169@94259311@94301454,chr9,ENSG00000175787,ZNF169,94259311,94301454,5286
chr9@ENSG00000237679@VDAC1P11@94287699@94288550,chr9,ENSG00000237679,VDAC1P11,94287699,94288550,852
chr9@ENSG00000130950@NUTM2F@94318196@94328644,chr9,ENSG00000130950,NUTM2F,94318196,94328644,2561
chr9@ENSG00000232063@RP11-307E17.8@94332476@94360948,chr9,ENSG00000232063,RP11-307E17.8,94332476,94360948,2162
chr9@ENSG00000224815@RP11-307E17.9@94338347@94338733,chr9,ENSG00000224815,RP11-307E17.9,94338347,94338733,387
chr9@ENSG00000148110@HIATL1@94374551@94461042,chr9,ENSG00000148110,HIATL1,94374551,94461042,3428
chr9@ENSG00000278486@RP11-533K9.4@94432631@94433273,chr9,ENSG00000278486,RP11-533K9.4,94432631,94433273,643
chr9@ENSG00000224245@RP11-533K9.3@94496275@94512879,chr9,ENSG00000224245,RP11-533K9.3,94496275,94512879,501
chr9@ENSG00000202445@RNU6-669P@94507738@94507844,chr9,ENSG00000202445,RNU6-669P,94507738,94507844,107
chr9@ENSG00000231806@PCAT7@94555069@94568127,chr9,ENSG00000231806,PCAT7,94555069,94568127,1164
chr9@ENSG00000130957@FBP2@94558720@94593793,chr9,ENSG00000130957,FBP2,94558720,94593793,1305
chr9@ENSG00000165140@FBP1@94603133@94640249,chr9,ENSG00000165140,FBP1,94603133,94640249,1668
chr9@ENSG00000148120@C9orf3@94726701@95087218,chr9,ENSG00000148120,C9orf3,94726701,95087218,10742
chr9@ENSG00000252153@MIR2278@94809962@94810057,chr9,ENSG00000252153,MIR2278,94809962,94810057,96
chr9@ENSG00000230815@RP11-49O14.3@94824272@94824773,chr9,ENSG00000230815,RP11-49O14.3,94824272,94824773,424
chr9@ENSG00000236095@RP11-49O14.2@94900429@94904754,chr9,ENSG00000236095,RP11-49O14.2,94900429,94904754,779
chr9@ENSG00000224764@RP11-54O15.3@94928551@94934946,chr9,ENSG00000224764,RP11-54O15.3,94928551,94934946,487
chr9@ENSG00000274115@MIR6081@95065350@95065446,chr9,ENSG00000274115,MIR6081,95065350,95065446,97
chr9@ENSG00000207563@MIR23B@95085208@95085304,chr9,ENSG00000207563,MIR23B,95085208,95085304,97
chr9@ENSG00000207864@MIR27B@95085435@95085542,chr9,ENSG00000207864,MIR27B,95085435,95085542,108
chr9@ENSG00000207617@MIR3074@95086012@95086096,chr9,ENSG00000207617,MIR3074,95086012,95086096,85
chr9@ENSG00000158169@FANCC@95099054@95317709,chr9,ENSG00000158169,FANCC,95099054,95317709,7912
chr9@ENSG00000229065@RP11-80I15.4@95113708@95114461,chr9,ENSG00000229065,RP11-80I15.4,95113708,95114461,529
chr9@ENSG00000223849@RP11-80I15.1@95123521@95123868,chr9,ENSG00000223849,RP11-80I15.1,95123521,95123868,348
chr9@ENSG00000251884@RNA5SP288@95142449@95142541,chr9,ENSG00000251884,RNA5SP288,95142449,95142541,93
chr9@ENSG00000230221@RP11-173G21.1@95292338@95294810,chr9,ENSG00000230221,RP11-173G21.1,95292338,95294810,2473
chr9@ENSG00000271384@RP11-435O5.7@95406990@95407662,chr9,ENSG00000271384,RP11-435O5.7,95406990,95407662,673
chr9@ENSG00000213761@MT1P1@95413267@95413449,chr9,ENSG00000213761,MT1P1,95413267,95413449,183
chr9@ENSG00000237857@RP11-435O5.2@95414834@95426796,chr9,ENSG00000237857,RP11-435O5.2,95414834,95426796,1404
chr9@ENSG00000185920@PTCH1@95442980@95517057,chr9,ENSG00000185920,PTCH1,95442980,95517057,16591
chr9@ENSG00000271314@RP11-435O5.6@95494924@95495379,chr9,ENSG00000271314,RP11-435O5.6,95494924,95495379,456
chr9@ENSG00000271155@RP11-435O5.5@95506235@95507636,chr9,ENSG00000271155,RP11-435O5.5,95506235,95507636,1402
chr9@ENSG00000271659@RP11-435O5.4@95514045@95514520,chr9,ENSG00000271659,RP11-435O5.4,95514045,95514520,476
chr9@ENSG00000229345@RP11-332M4.1@95599545@95606286,chr9,ENSG00000229345,RP11-332M4.1,95599545,95606286,395
chr9@ENSG00000228142@RP11-180I4.2@95650154@95715718,chr9,ENSG00000228142,RP11-180I4.2,95650154,95715718,512
chr9@ENSG00000227358@RP11-180I4.1@95652912@95653266,chr9,ENSG00000227358,RP11-180I4.1,95652912,95653266,355
chr9@ENSG00000175611@LINC00476@95759231@95875977,chr9,ENSG00000175611,LINC00476,95759231,95875977,5100
chr9@ENSG00000268926@RP11-180I4.4@95772323@95774734,chr9,ENSG00000268926,RP11-180I4.4,95772323,95774734,2412
chr9@ENSG00000252847@RNU2-46P@95859904@95860016,chr9,ENSG00000252847,RNU2-46P,95859904,95860016,113
chr9@ENSG00000182150@ERCC6L2@95875701@96014571,chr9,ENSG00000182150,ERCC6L2,95875701,96014571,10352
chr9@ENSG00000199202@RNA5SP289@95905005@95905141,chr9,ENSG00000199202,RNA5SP289,95905005,95905141,137
chr9@ENSG00000237631@RP11-72B4.2@95918136@95918704,chr9,ENSG00000237631,RP11-72B4.2,95918136,95918704,569
chr9@ENSG00000225194@LINC00092@96019732@96027965,chr9,ENSG00000225194,LINC00092,96019732,96027965,2306
